9/25/2000, 63.88 
9/26/2000, 66.06 
9/27/2000, 64.56 
9/28/2000, 64.50 
9/29/2000, 64.50 
10/2/2000, 58.44 
10/3/2000, 59.88 
10/4/2000, 61.13 
10/5/2000, 61.06 
10/6/2000, 61.00 
10/9/2000, 59.44 
10/10/2000, 59.56 
10/11/2000, 60.19 
10/12/2000, 56.13 
10/13/2000, 58.75 
10/16/2000, 60.19 
10/17/2000, 60.50 
10/18/2000, 60.75 
10/19/2000, 58.44 
10/20/2000, 60.00 
10/23/2000, 61.25 
10/24/2000, 61.00 
10/25/2000, 62.56 
10/26/2000, 63.06 
10/27/2000, 63.75 
10/30/2000, 64.69 
10/31/2000, 67.81 
11/1/2000, 65.75 
11/2/2000, 66.13 
11/3/2000, 66.06 
11/6/2000, 66.06 
11/7/2000, 65.19 
11/8/2000, 65.00 
11/9/2000, 65.69 
11/10/2000, 63.50 
11/13/2000, 62.81 
11/14/2000, 64.38 
11/15/2000, 63.56 
11/16/2000, 65.81 
11/17/2000, 65.38 
11/20/2000, 65.56 
11/21/2000, 68.63 
11/22/2000, 65.13 
11/24/2000, 65.69 
11/27/2000, 67.38 
11/28/2000, 67.50 
11/29/2000, 69.94 
11/30/2000, 69.06 
12/1/2000, 65.81 
12/4/2000, 64.81 
12/5/2000, 68.94 
12/6/2000, 67.38 
12/7/2000, 66.81 
12/8/2000, 69.94 
12/11/2000, 68.38 
12/12/2000, 69.13 
12/13/2000, 67.88 
12/14/2000, 67.25 
12/15/2000, 64.88 
12/18/2000, 68.50 
12/19/2000, 66.38 
12/20/2000, 65.00 
12/21/2000, 64.63 
12/22/2000, 63.44 
12/26/2000, 63.00 
12/27/2000, 64.06 
12/28/2000, 65.44 
12/29/2000, 66.00 
1/2/2001, 62.00 
1/3/2001, 62.56 
1/4/2001, 61.00 
1/5/2001, 58.75 
1/8/2001, 59.00 
1/9/2001, 58.94 
1/10/2001, 60.38 
1/11/2001, 59.13 
1/12/2001, 60.63 
1/16/2001, 61.00 
1/17/2001, 58.75 
1/18/2001, 57.38 
1/19/2001, 55.69 
1/22/2001, 56.00 
1/23/2001, 57.50 
1/24/2001, 57.44 
1/25/2001, 59.25 
1/26/2001, 58.06 
1/29/2001, 56.46 
1/30/2001, 56.15 
1/31/2001, 58.50 
2/1/2001, 56.52 
2/2/2001, 56.85 
2/5/2001, 57.93 
2/6/2001, 56.73 
2/7/2001, 57.45 
2/8/2001, 57.51 
2/9/2001, 57.34 
2/12/2001, 59.07 
2/13/2001, 60.72 
2/14/2001, 60.59 
2/15/2001, 60.15 
2/16/2001, 59.99 
2/20/2001, 61.85 
2/21/2001, 60.20 
2/22/2001, 61.28 
2/23/2001, 61.61 
2/26/2001, 62.76 
2/27/2001, 63.70 
2/28/2001, 62.20 
3/1/2001, 59.65 
3/2/2001, 60.10 
3/5/2001, 61.91 
3/6/2001, 62.13 
3/7/2001, 64.10 
3/8/2001, 64.75 
3/9/2001, 65.50 
3/12/2001, 61.00 
3/13/2001, 60.57 
3/14/2001, 58.02 
3/15/2001, 56.10 
3/16/2001, 53.75 
3/19/2001, 56.02 
3/20/2001, 55.00 
3/21/2001, 53.85 
3/22/2001, 52.00 
3/23/2001, 53.00 
3/26/2001, 55.44 
3/27/2001, 55.20 
3/28/2001, 55.00 
3/29/2001, 55.95 
3/30/2001, 55.71 
4/2/2001, 55.02 
